species_prefix,protein_id,pfam_acc,hmm_from,hmm_to,ali_from,ali_to,domain_score,domain_type
DBVPG4203,DBVPG4203_003752-T1,PF00501.35,2,384,53,441,234.2,adenylation
DBVPG4203,DBVPG4203_000179-T1,PF00501.35,3,383,34,413,205.4,adenylation
DBVPG4203,DBVPG4203_002483-T1,PF00501.35,1,383,220,642,200.9,adenylation
DBVPG4203,DBVPG4203_005736-T1,PF00501.35,47,383,118,468,190.7,adenylation
DBVPG4203,DBVPG4203_005605-T1,PF00501.35,1,384,338,736,193.9,adenylation
DBVPG4203,DBVPG4203_007011-T1,PF00501.35,1,372,55,440,172.5,adenylation
DBVPG4203,DBVPG4203_002218-T1,PF00501.35,19,377,131,500,160.5,adenylation
DBVPG4669,DBVPG4669_002308-T1,PF00501.35,2,378,90,477,306.8,adenylation
DBVPG4669,DBVPG4669_004858-T1,PF00501.35,5,384,28,399,290.6,adenylation
DBVPG4669,DBVPG4669_006545-T1,PF00501.35,8,384,29,393,264.8,adenylation
DBVPG4669,DBVPG4669_000778-T1,PF00501.35,5,384,85,511,263.5,adenylation
DBVPG4669,DBVPG4669_000228-T1,PF00501.35,12,384,50,435,254.4,adenylation
DBVPG4669,DBVPG4669_001785-T1,PF00501.35,17,384,85,507,244.8,adenylation
DBVPG4669,DBVPG4669_002606-T1,PF00501.35,15,384,91,515,240.4,adenylation
DBVPG4669,DBVPG4669_003880-T1,PF00501.35,2,384,63,451,234.1,adenylation
DBVPG4669,DBVPG4669_000635-T1,PF00501.35,3,383,34,413,205.4,adenylation
DBVPG4669,DBVPG4669_004105-T1,PF00501.35,1,383,220,642,200.9,adenylation
DBVPG4669,DBVPG4669_000833-T1,PF00501.35,47,383,118,468,190.7,adenylation
DBVPG4669,DBVPG4669_005066-T1,PF00501.35,1,384,338,736,193.8,adenylation
DBVPG4669,DBVPG4669_005168-T1,PF00501.35,1,372,55,440,172.5,adenylation
DBVPG4669,DBVPG4669_000248-T1,PF00501.35,19,377,131,500,162.5,adenylation
TFCN17325P1,TFCN17325P1_001629-T1,PF00501.35,2,378,90,477,306.9,adenylation
TFCN17325P1,TFCN17325P1_001466-T1,PF00501.35,5,384,28,399,290.6,adenylation
TFCN17325P1,TFCN17325P1_006385-T1,PF00501.35,8,384,29,393,264.8,adenylation
TFCN17325P1,TFCN17325P1_000994-T1,PF00501.35,12,384,50,435,254.0,adenylation
TFCN17325P1,TFCN17325P1_001978-T1,PF00501.35,17,384,85,507,244.8,adenylation
TFCN17325P1,TFCN17325P1_000198-T1,PF00501.35,15,384,91,515,240.4,adenylation
TFCN17325P1,TFCN17325P1_006961-T1,PF00501.35,2,384,63,451,234.1,adenylation
TFCN17325P1,TFCN17325P1_004833-T1,PF00501.35,1,383,220,642,200.9,adenylation
TFCN17325P1,TFCN17325P1_005229-T1,PF00501.35,47,383,118,468,190.7,adenylation
TFCN17325P1,TFCN17325P1_004932-T1,PF00501.35,1,384,338,736,193.9,adenylation
TFCN17325P1,TFCN17325P1_001801-T1,PF00501.35,1,372,55,440,172.5,adenylation
TFCN17325P1,TFCN17325P1_002003-T1,PF00501.35,19,377,131,500,160.5,adenylation
TFCN86C9,TFCN86C9_002076-T1,PF00501.35,2,378,90,471,298.0,adenylation
TFCN86C9,TFCN86C9_002034-T1,PF00501.35,2,384,25,399,283.9,adenylation
TFCN86C9,TFCN86C9_004914-T1,PF00501.35,17,384,96,506,266.4,adenylation
TFCN86C9,TFCN86C9_005099-T1,PF00501.35,8,384,29,393,264.7,adenylation
TFCN86C9,TFCN86C9_000912-T1,PF00501.35,17,384,85,507,246.3,adenylation
TFCN86C9,TFCN86C9_001288-T1,PF00501.35,17,384,61,440,245.8,adenylation
TFCN86C9,TFCN86C9_005075-T1,PF00501.35,16,384,92,513,235.5,adenylation
TFCN86C9,TFCN86C9_003957-T1,PF00501.35,3,384,54,441,232.6,adenylation
TFCN86C9,TFCN86C9_001511-T1,PF00501.35,2,383,33,409,217.6,adenylation
TFCN86C9,TFCN86C9_000550-T1,PF00501.35,47,383,118,468,191.6,adenylation
TFCN86C9,TFCN86C9_001791-T1,PF00501.35,1,384,336,734,195.2,adenylation
TFCN86C9,TFCN86C9_004734-T1,PF00501.35,4,383,232,652,183.7,adenylation
TFCN86C9,TFCN86C9_001269-T1,PF00501.35,16,377,130,501,158.3,adenylation
DBVPG6092,DBVPG6092_002234-T1,PF00501.35,2,378,90,477,306.8,adenylation
DBVPG6092,DBVPG6092_002388-T1,PF00501.35,5,384,28,399,291.0,adenylation
DBVPG6092,DBVPG6092_007111-T1,PF00501.35,8,384,93,457,264.4,adenylation
DBVPG6092,DBVPG6092_001184-T1,PF00501.35,5,384,85,511,263.5,adenylation
DBVPG6092,DBVPG6092_003879-T1,PF00501.35,12,384,50,435,254.4,adenylation
DBVPG6092,DBVPG6092_001878-T1,PF00501.35,17,384,85,507,244.8,adenylation
DBVPG6092,DBVPG6092_004101-T1,PF00501.35,15,384,91,515,240.4,adenylation
DBVPG6092,DBVPG6092_007446-T1,PF00501.35,2,384,63,451,234.1,adenylation
DBVPG6092,DBVPG6092_006762-T1,PF00501.35,3,383,34,413,205.4,adenylation
DBVPG6092,DBVPG6092_003687-T1,PF00501.35,1,383,220,642,200.9,adenylation
DBVPG6092,DBVPG6092_005461-T1,PF00501.35,47,383,118,468,190.7,adenylation
DBVPG6092,DBVPG6092_006244-T1,PF00501.35,1,384,338,736,193.9,adenylation
DBVPG6092,DBVPG6092_005268-T1,PF00501.35,1,372,55,440,172.2,adenylation
DBVPG6092,DBVPG6092_002968-T1,PF00501.35,19,377,131,500,160.5,adenylation
TFCN4M12,TFCN4M12_002804-T1,PF00501.35,2,378,90,477,306.8,adenylation
TFCN4M12,TFCN4M12_002432-T1,PF00501.35,5,384,28,399,290.6,adenylation
TFCN4M12,TFCN4M12_006279-T1,PF00501.35,8,384,29,393,264.8,adenylation
TFCN4M12,TFCN4M12_001953-T1,PF00501.35,12,384,50,435,254.4,adenylation
TFCN4M12,TFCN4M12_001925-T1,PF00501.35,17,384,85,507,244.8,adenylation
TFCN4M12,TFCN4M12_000760-T1,PF00501.35,15,384,91,515,240.4,adenylation
TFCN4M12,TFCN4M12_003402-T1,PF00501.35,2,384,63,451,234.1,adenylation
TFCN4M12,TFCN4M12_003184-T1,PF00501.35,1,383,220,642,200.9,adenylation
TFCN4M12,TFCN4M12_000051-T1,PF00501.35,47,383,118,468,190.7,adenylation
TFCN4M12,TFCN4M12_004737-T1,PF00501.35,1,384,338,736,193.9,adenylation
TFCN4M12,TFCN4M12_004993-T1,PF00501.35,1,372,55,440,172.5,adenylation
TFCN4M12,TFCN4M12_001565-T1,PF00501.35,19,377,131,500,162.5,adenylation
TFCN152D6,TFCN152D6_003745-T1,PF00501.35,2,378,91,478,306.6,adenylation
TFCN152D6,TFCN152D6_007156-T1,PF00501.35,4,384,30,402,283.9,adenylation
TFCN152D6,TFCN152D6_001971-T1,PF00501.35,17,384,97,507,264.2,adenylation
TFCN152D6,TFCN152D6_000064-T1,PF00501.35,9,384,30,393,261.4,adenylation
TFCN152D6,TFCN152D6_003558-T1,PF00501.35,14,384,55,441,248.5,adenylation
TFCN152D6,TFCN152D6_002110-T1,PF00501.35,2,383,32,413,236.3,adenylation
TFCN152D6,TFCN152D6_004396-T1,PF00501.35,16,384,93,513,230.0,adenylation
TFCN152D6,TFCN152D6_002756-T1,PF00501.35,23,384,93,509,227.5,adenylation
TFCN152D6,TFCN152D6_007397-T1,PF00501.35,4,384,55,442,225.0,adenylation
TFCN152D6,TFCN152D6_002462-T1,PF00501.35,4,384,60,441,222.0,adenylation
TFCN152D6,TFCN152D6_003465-T1,PF00501.35,3,383,216,626,196.3,adenylation
TFCN152D6,TFCN152D6_003077-T1,PF00501.35,47,383,118,468,186.5,adenylation
TFCN152D6,TFCN152D6_005994-T1,PF00501.35,1,384,343,741,193.4,adenylation
TFCN152D6,TFCN152D6_000943-T1,PF00501.35,20,377,132,500,159.3,adenylation
TFCN152D6,TFCN152D6_003330-T1,PF00501.35,2,289,61,348,155.6,adenylation
TFCN152D6,TFCN152D6_002771-T1,PF00501.35,252,384,37,163,79.0,adenylation
TFCN25332C1,TFCN25332C1_003498-T1,PF00501.35,2,378,90,477,306.8,adenylation
TFCN25332C1,TFCN25332C1_002181-T1,PF00501.35,5,384,28,399,290.6,adenylation
TFCN25332C1,TFCN25332C1_006562-T1,PF00501.35,8,384,29,393,264.8,adenylation
TFCN25332C1,TFCN25332C1_000310-T1,PF00501.35,5,384,85,511,263.5,adenylation
TFCN25332C1,TFCN25332C1_001509-T1,PF00501.35,12,384,50,435,254.4,adenylation
TFCN25332C1,TFCN25332C1_002528-T1,PF00501.35,17,384,85,507,244.8,adenylation
TFCN25332C1,TFCN25332C1_000937-T1,PF00501.35,15,384,91,515,240.4,adenylation
TFCN25332C1,TFCN25332C1_004231-T1,PF00501.35,2,384,53,441,234.2,adenylation
TFCN25332C1,TFCN25332C1_000166-T1,PF00501.35,3,383,34,413,205.4,adenylation
TFCN25332C1,TFCN25332C1_003538-T1,PF00501.35,1,383,220,642,200.9,adenylation
TFCN25332C1,TFCN25332C1_005588-T1,PF00501.35,47,383,118,468,190.7,adenylation
TFCN25332C1,TFCN25332C1_003055-T1,PF00501.35,1,384,338,736,193.9,adenylation
TFCN25332C1,TFCN25332C1_002494-T1,PF00501.35,1,372,55,440,172.5,adenylation
TFCN25332C1,TFCN25332C1_001931-T1,PF00501.35,19,377,131,500,158.5,adenylation
TFCN17337P5,TFCN17337P5_000866-T1,PF00501.35,2,378,90,477,306.8,adenylation
TFCN17337P5,TFCN17337P5_008275-T1,PF00501.35,2,378,90,477,306.5,adenylation
TFCN17337P5,TFCN17337P5_000702-T1,PF00501.35,5,384,28,399,290.6,adenylation
TFCN17337P5,TFCN17337P5_014008-T1,PF00501.35,5,384,28,399,290.5,adenylation
TFCN17337P5,TFCN17337P5_010875-T1,PF00501.35,8,384,29,393,269.9,adenylation
TFCN17337P5,TFCN17337P5_009879-T1,PF00501.35,8,384,29,393,264.8,adenylation
TFCN17337P5,TFCN17337P5_013920-T1,PF00501.35,5,384,85,511,263.5,adenylation
TFCN17337P5,TFCN17337P5_012536-T1,PF00501.35,17,384,98,512,261.3,adenylation
TFCN17337P5,TFCN17337P5_013224-T1,PF00501.35,12,384,50,435,254.4,adenylation
TFCN17337P5,TFCN17337P5_002418-T1,PF00501.35,15,384,53,435,246.5,adenylation
TFCN17337P5,TFCN17337P5_004499-T1,PF00501.35,17,384,85,507,244.8,adenylation
TFCN17337P5,TFCN17337P5_011420-T1,PF00501.35,17,384,85,507,244.5,adenylation
TFCN17337P5,TFCN17337P5_003739-T1,PF00501.35,15,384,91,515,240.4,adenylation
TFCN17337P5,TFCN17337P5_001616-T1,PF00501.35,15,384,91,515,238.4,adenylation
TFCN17337P5,TFCN17337P5_009467-T1,PF00501.35,2,384,53,441,234.2,adenylation
TFCN17337P5,TFCN17337P5_011158-T1,PF00501.35,2,384,53,441,233.8,adenylation
TFCN17337P5,TFCN17337P5_011052-T1,PF00501.35,3,383,34,413,205.4,adenylation
TFCN17337P5,TFCN17337P5_005543-T1,PF00501.35,2,383,33,413,204.8,adenylation
TFCN17337P5,TFCN17337P5_010959-T1,PF00501.35,1,383,220,642,200.9,adenylation
TFCN17337P5,TFCN17337P5_000209-T1,PF00501.35,47,383,118,468,192.3,adenylation
TFCN17337P5,TFCN17337P5_007747-T1,PF00501.35,1,383,220,642,196.9,adenylation
TFCN17337P5,TFCN17337P5_002670-T1,PF00501.35,47,383,118,468,190.7,adenylation
TFCN17337P5,TFCN17337P5_010466-T1,PF00501.35,1,384,340,738,194.1,adenylation
TFCN17337P5,TFCN17337P5_007042-T1,PF00501.35,1,384,338,736,193.9,adenylation
TFCN17337P5,TFCN17337P5_007938-T1,PF00501.35,1,372,55,440,173.5,adenylation
TFCN17337P5,TFCN17337P5_012503-T1,PF00501.35,1,372,55,440,172.5,adenylation
TFCN17337P5,TFCN17337P5_005115-T1,PF00501.35,19,377,132,501,160.7,adenylation
TFCN17337P5,TFCN17337P5_003854-T1,PF00501.35,19,377,131,500,160.5,adenylation
DBVPG5228,DBVPG5228_002365-T1,PF00501.35,2,378,90,477,306.8,adenylation
DBVPG5228,DBVPG5228_002212-T1,PF00501.35,5,384,28,399,291.0,adenylation
DBVPG5228,DBVPG5228_003350-T1,PF00501.35,8,384,29,393,264.8,adenylation
DBVPG5228,DBVPG5228_000540-T1,PF00501.35,5,384,85,511,263.5,adenylation
DBVPG5228,DBVPG5228_006463-T1,PF00501.35,12,384,50,435,254.4,adenylation
DBVPG5228,DBVPG5228_002021-T1,PF00501.35,17,384,85,507,244.8,adenylation
DBVPG5228,DBVPG5228_006209-T1,PF00501.35,15,384,91,515,240.4,adenylation
DBVPG5228,DBVPG5228_007076-T1,PF00501.35,3,384,54,441,232.3,adenylation
DBVPG5228,DBVPG5228_000399-T1,PF00501.35,3,383,34,413,205.4,adenylation
DBVPG5228,DBVPG5228_003824-T1,PF00501.35,1,383,220,642,200.9,adenylation
DBVPG5228,DBVPG5228_001551-T1,PF00501.35,47,383,118,468,190.7,adenylation
DBVPG5228,DBVPG5228_001756-T1,PF00501.35,1,384,338,736,193.9,adenylation
DBVPG5228,DBVPG5228_006729-T1,PF00501.35,1,372,55,440,172.2,adenylation
DBVPG5228,DBVPG5228_004635-T1,PF00501.35,19,377,131,500,160.5,adenylation
DBVPG10882,DBVPG10882_004442-T1,PF00501.35,2,378,90,477,306.8,adenylation
DBVPG10882,DBVPG10882_005688-T1,PF00501.35,5,384,28,399,291.0,adenylation
DBVPG10882,DBVPG10882_006995-T1,PF00501.35,8,384,29,393,264.8,adenylation
DBVPG10882,DBVPG10882_000914-T1,PF00501.35,5,384,85,511,263.5,adenylation
DBVPG10882,DBVPG10882_003385-T1,PF00501.35,12,384,50,435,254.4,adenylation
DBVPG10882,DBVPG10882_001670-T1,PF00501.35,17,384,85,507,244.8,adenylation
DBVPG10882,DBVPG10882_000660-T1,PF00501.35,15,384,91,515,240.4,adenylation
DBVPG10882,DBVPG10882_007462-T1,PF00501.35,3,384,54,441,232.3,adenylation
DBVPG10882,DBVPG10882_000772-T1,PF00501.35,3,383,34,413,205.4,adenylation
DBVPG10882,DBVPG10882_001534-T1,PF00501.35,1,383,220,642,200.9,adenylation
DBVPG10882,DBVPG10882_000217-T1,PF00501.35,47,383,118,468,190.7,adenylation
DBVPG10882,DBVPG10882_004314-T1,PF00501.35,1,384,338,736,193.8,adenylation
DBVPG10882,DBVPG10882_004985-T1,PF00501.35,1,372,55,440,172.2,adenylation
DBVPG10882,DBVPG10882_001991-T1,PF00501.35,19,377,131,500,160.5,adenylation
DBVPG10383,DBVPG10383_005554-T1,PF00501.35,2,378,89,476,310.9,adenylation
DBVPG10383,DBVPG10383_004595-T1,PF00501.35,8,383,33,400,277.4,adenylation
DBVPG10383,DBVPG10383_006557-T1,PF00501.35,16,384,93,509,267.4,adenylation
DBVPG10383,DBVPG10383_004725-T1,PF00501.35,19,384,89,509,244.5,adenylation
DBVPG10383,DBVPG10383_006555-T1,PF00501.35,5,384,56,439,242.6,adenylation
DBVPG10383,DBVPG10383_003072-T1,PF00501.35,10,384,31,393,242.4,adenylation
DBVPG10383,DBVPG10383_006313-T1,PF00501.35,9,384,49,437,239.2,adenylation
DBVPG10383,DBVPG10383_005774-T1,PF00501.35,12,384,89,510,220.3,adenylation
DBVPG10383,DBVPG10383_003379-T1,PF00501.35,7,384,62,448,210.5,adenylation
DBVPG10383,DBVPG10383_005656-T1,PF00501.35,47,383,117,467,195.7,adenylation
DBVPG10383,DBVPG10383_003858-T1,PF00501.35,2,383,32,411,204.6,adenylation
DBVPG10383,DBVPG10383_007513-T1,PF00501.35,1,384,334,728,195.8,adenylation
DBVPG10383,DBVPG10383_008199-T1,PF00501.35,3,383,213,627,183.9,adenylation
DBVPG10383,DBVPG10383_006931-T1,PF00501.35,1,330,53,394,164.9,adenylation
DBVPG10383,DBVPG10383_003743-T1,PF00501.35,19,377,133,502,156.6,adenylation
DBVPG5227,DBVPG5227_001924-T1,PF00501.35,2,378,90,477,306.8,adenylation
DBVPG5227,DBVPG5227_002076-T1,PF00501.35,5,384,28,399,291.0,adenylation
DBVPG5227,DBVPG5227_007043-T1,PF00501.35,8,384,29,393,264.8,adenylation
DBVPG5227,DBVPG5227_001154-T1,PF00501.35,5,384,85,511,263.5,adenylation
DBVPG5227,DBVPG5227_000352-T1,PF00501.35,12,384,50,435,254.4,adenylation
DBVPG5227,DBVPG5227_000800-T1,PF00501.35,17,384,85,507,244.8,adenylation
DBVPG5227,DBVPG5227_004417-T1,PF00501.35,15,384,91,515,240.4,adenylation
DBVPG5227,DBVPG5227_006963-T1,PF00501.35,3,384,54,441,232.3,adenylation
DBVPG5227,DBVPG5227_001012-T1,PF00501.35,3,383,34,413,205.4,adenylation
DBVPG5227,DBVPG5227_004234-T1,PF00501.35,1,383,220,642,200.9,adenylation
DBVPG5227,DBVPG5227_001676-T1,PF00501.35,47,383,118,468,190.7,adenylation
DBVPG5227,DBVPG5227_005440-T1,PF00501.35,1,384,338,736,193.9,adenylation
DBVPG5227,DBVPG5227_003661-T1,PF00501.35,1,372,55,440,172.2,adenylation
DBVPG5227,DBVPG5227_002970-T1,PF00501.35,19,377,131,500,160.5,adenylation
TFCN25333P5,TFCN25333P5_001077-T1,PF00501.35,2,378,90,477,303.4,adenylation
TFCN25333P5,TFCN25333P5_001194-T1,PF00501.35,8,383,34,401,271.7,adenylation
TFCN25333P5,TFCN25333P5_001664-T1,PF00501.35,6,384,26,393,263.6,adenylation
TFCN25333P5,TFCN25333P5_006171-T1,PF00501.35,16,384,93,510,259.7,adenylation
TFCN25333P5,TFCN25333P5_004110-T1,PF00501.35,4,384,54,441,245.3,adenylation
TFCN25333P5,TFCN25333P5_004323-T1,PF00501.35,17,384,85,507,244.9,adenylation
TFCN25333P5,TFCN25333P5_000218-T1,PF00501.35,10,384,51,439,239.1,adenylation
TFCN25333P5,TFCN25333P5_003891-T1,PF00501.35,6,384,83,513,218.6,adenylation
TFCN25333P5,TFCN25333P5_000788-T1,PF00501.35,2,383,33,411,213.4,adenylation
TFCN25333P5,TFCN25333P5_003094-T1,PF00501.35,1,384,332,730,206.5,adenylation
TFCN25333P5,TFCN25333P5_001484-T1,PF00501.35,47,384,117,468,194.5,adenylation
TFCN25333P5,TFCN25333P5_006933-T1,PF00501.35,3,383,192,610,196.2,adenylation
TFCN25333P5,TFCN25333P5_006001-T1,PF00501.35,1,281,57,343,160.8,adenylation
TFCN25333P5,TFCN25333P5_000367-T1,PF00501.35,20,377,806,1174,148.4,adenylation
TFCN25333P5,TFCN25333P5_003163-T1,PF00501.35,3,333,21,346,108.7,adenylation
DBVPG3854,DBVPG3854_013593-T1,PF00501.35,2,378,90,477,306.6,adenylation
DBVPG3854,DBVPG3854_008125-T1,PF00501.35,2,378,90,477,305.9,adenylation
DBVPG3854,DBVPG3854_000473-T1,PF00501.35,5,384,28,399,290.6,adenylation
DBVPG3854,DBVPG3854_005727-T1,PF00501.35,5,384,28,399,290.0,adenylation
DBVPG3854,DBVPG3854_012183-T1,PF00501.35,8,384,29,393,265.2,adenylation
DBVPG3854,DBVPG3854_005170-T1,PF00501.35,8,384,29,393,264.8,adenylation
DBVPG3854,DBVPG3854_005305-T1,PF00501.35,5,384,85,511,263.5,adenylation
DBVPG3854,DBVPG3854_008010-T1,PF00501.35,17,384,97,511,263.2,adenylation
DBVPG3854,DBVPG3854_013067-T1,PF00501.35,11,384,49,435,256.0,adenylation
DBVPG3854,DBVPG3854_007756-T1,PF00501.35,12,384,50,435,254.4,adenylation
DBVPG3854,DBVPG3854_007352-T1,PF00501.35,17,384,85,507,244.8,adenylation
DBVPG3854,DBVPG3854_001736-T1,PF00501.35,17,384,85,507,244.4,adenylation
DBVPG3854,DBVPG3854_000666-T1,PF00501.35,15,384,91,515,240.4,adenylation
DBVPG3854,DBVPG3854_007213-T1,PF00501.35,15,384,91,515,237.4,adenylation
DBVPG3854,DBVPG3854_008514-T1,PF00501.35,2,384,53,441,234.6,adenylation
DBVPG3854,DBVPG3854_014443-T1,PF00501.35,2,384,53,441,234.1,adenylation
DBVPG3854,DBVPG3854_003842-T1,PF00501.35,3,383,34,413,205.4,adenylation
DBVPG3854,DBVPG3854_007083-T1,PF00501.35,1,383,220,642,200.9,adenylation
DBVPG3854,DBVPG3854_001026-T1,PF00501.35,45,383,116,468,192.2,adenylation
DBVPG3854,DBVPG3854_006004-T1,PF00501.35,47,383,118,468,190.7,adenylation
DBVPG3854,DBVPG3854_008382-T1,PF00501.35,1,383,221,643,195.5,adenylation
DBVPG3854,DBVPG3854_001431-T1,PF00501.35,1,384,338,736,194.4,adenylation
DBVPG3854,DBVPG3854_001802-T1,PF00501.35,3,383,34,403,186.9,adenylation
DBVPG3854,DBVPG3854_005406-T1,PF00501.35,1,370,55,438,172.0,adenylation
DBVPG3854,DBVPG3854_013709-T1,PF00501.35,19,377,131,500,162.5,adenylation
DBVPG3854,DBVPG3854_009780-T1,PF00501.35,19,377,132,501,160.2,adenylation
DBVPG3854,DBVPG3854_011080-T1,PF00501.35,64,384,1,326,135.3,adenylation
TFCN270H2,TFCN270H2_004269-T1,PF00501.35,2,378,90,477,306.8,adenylation
TFCN270H2,TFCN270H2_003447-T1,PF00501.35,5,384,28,399,290.6,adenylation
TFCN270H2,TFCN270H2_006136-T1,PF00501.35,8,384,29,393,264.8,adenylation
TFCN270H2,TFCN270H2_005040-T1,PF00501.35,5,384,85,511,263.5,adenylation
TFCN270H2,TFCN270H2_000763-T1,PF00501.35,12,384,50,435,254.4,adenylation
TFCN270H2,TFCN270H2_001545-T1,PF00501.35,17,384,85,507,244.8,adenylation
TFCN270H2,TFCN270H2_001979-T1,PF00501.35,15,384,91,515,240.4,adenylation
TFCN270H2,TFCN270H2_005727-T1,PF00501.35,2,384,63,451,234.1,adenylation
TFCN270H2,TFCN270H2_000131-T1,PF00501.35,3,383,34,413,205.4,adenylation
TFCN270H2,TFCN270H2_005904-T1,PF00501.35,1,383,220,642,200.9,adenylation
TFCN270H2,TFCN270H2_001713-T1,PF00501.35,47,383,118,468,190.7,adenylation
TFCN270H2,TFCN270H2_004747-T1,PF00501.35,1,384,338,736,193.9,adenylation
TFCN270H2,TFCN270H2_005828-T1,PF00501.35,1,372,55,440,172.5,adenylation
TFCN270H2,TFCN270H2_006992-T1,PF00501.35,19,377,131,500,162.5,adenylation
DBVPG4376,DBVPG4376_007063-T1,PF00501.35,2,378,90,477,306.8,adenylation
DBVPG4376,DBVPG4376_006429-T1,PF00501.35,5,384,28,399,290.6,adenylation
DBVPG4376,DBVPG4376_004662-T1,PF00501.35,8,384,29,393,264.8,adenylation
DBVPG4376,DBVPG4376_000003-T1,PF00501.35,5,384,85,511,263.5,adenylation
DBVPG4376,DBVPG4376_004450-T1,PF00501.35,12,384,50,435,254.4,adenylation
DBVPG4376,DBVPG4376_002222-T1,PF00501.35,17,384,85,507,244.8,adenylation
DBVPG4376,DBVPG4376_002843-T1,PF00501.35,15,384,91,515,240.5,adenylation
DBVPG4376,DBVPG4376_002999-T1,PF00501.35,2,384,53,441,230.2,adenylation
DBVPG4376,DBVPG4376_000146-T1,PF00501.35,3,383,34,413,205.4,adenylation
DBVPG4376,DBVPG4376_002720-T1,PF00501.35,1,383,220,642,200.9,adenylation
DBVPG4376,DBVPG4376_001464-T1,PF00501.35,47,383,118,468,190.7,adenylation
DBVPG4376,DBVPG4376_000556-T1,PF00501.35,1,384,338,736,193.9,adenylation
DBVPG4376,DBVPG4376_006871-T1,PF00501.35,1,372,55,440,173.6,adenylation
DBVPG4376,DBVPG4376_000949-T1,PF00501.35,19,377,131,500,162.5,adenylation
DBVPG4380,DBVPG4380_009643-T1,PF00501.35,2,378,90,477,308.0,adenylation
DBVPG4380,DBVPG4380_003494-T1,PF00501.35,5,384,28,399,291.3,adenylation
DBVPG4380,DBVPG4380_009779-T1,PF00501.35,8,384,29,393,269.9,adenylation
DBVPG4380,DBVPG4380_009338-T1,PF00501.35,11,384,32,393,266.1,adenylation
DBVPG4380,DBVPG4380_005850-T1,PF00501.35,17,384,97,511,263.1,adenylation
DBVPG4380,DBVPG4380_006543-T1,PF00501.35,11,384,50,436,256.1,adenylation
DBVPG4380,DBVPG4380_004618-T1,PF00501.35,59,384,64,379,234.5,adenylation
DBVPG4380,DBVPG4380_008386-T1,PF00501.35,17,384,85,507,245.4,adenylation
DBVPG4380,DBVPG4380_001842-T1,PF00501.35,15,384,91,515,241.5,adenylation
DBVPG4380,DBVPG4380_008021-T1,PF00501.35,15,384,91,515,241.2,adenylation
DBVPG4380,DBVPG4380_012024-T1,PF00501.35,2,384,53,441,232.2,adenylation
DBVPG4380,DBVPG4380_007542-T1,PF00501.35,2,383,33,413,207.3,adenylation
DBVPG4380,DBVPG4380_002835-T1,PF00501.35,2,383,33,413,205.6,adenylation
DBVPG4380,DBVPG4380_002090-T1,PF00501.35,1,383,220,642,199.3,adenylation
DBVPG4380,DBVPG4380_006220-T1,PF00501.35,47,383,215,565,190.8,adenylation
DBVPG4380,DBVPG4380_011964-T1,PF00501.35,11,323,49,376,198.8,adenylation
DBVPG4380,DBVPG4380_001355-T1,PF00501.35,47,383,118,468,189.6,adenylation
DBVPG4380,DBVPG4380_013975-T1,PF00501.35,1,384,36,434,198.2,adenylation
DBVPG4380,DBVPG4380_004449-T1,PF00501.35,1,383,803,1225,196.2,adenylation
DBVPG4380,DBVPG4380_005606-T1,PF00501.35,1,384,340,738,194.5,adenylation
DBVPG4380,DBVPG4380_008640-T1,PF00501.35,1,373,55,441,172.7,adenylation
DBVPG4380,DBVPG4380_006100-T1,PF00501.35,1,372,55,440,171.8,adenylation
DBVPG4380,DBVPG4380_013810-T1,PF00501.35,19,377,52,421,161.2,adenylation
DBVPG4380,DBVPG4380_002225-T1,PF00501.35,19,377,132,501,160.2,adenylation
DBVPG4380,DBVPG4380_015596-T1,PF00501.35,203,384,6,221,130.4,adenylation
DBVPG4380,DBVPG4380_014953-T1,PF00501.35,212,378,2,169,123.4,adenylation
DBVPG4380,DBVPG4380_015828-T1,PF00501.35,20,195,3,201,104.0,adenylation
DBVPG4380,DBVPG4380_012206-T1,PF00501.35,2,96,90,189,89.9,adenylation
DBVPG4380,DBVPG4380_004004-T1,PF00501.35,292,384,1,90,80.2,adenylation
DBVPG4380,DBVPG4380_016136-T1,PF00501.35,173,271,1,107,70.8,adenylation
DBVPG4380,DBVPG4380_016227-T1,PF00501.35,317,384,4,76,50.6,adenylation
TFCN98D9,TFCN98D9_004063-T1,PF00501.35,2,378,90,477,306.8,adenylation
TFCN98D9,TFCN98D9_003278-T1,PF00501.35,5,384,28,399,290.6,adenylation
TFCN98D9,TFCN98D9_006358-T1,PF00501.35,8,384,29,393,264.8,adenylation
TFCN98D9,TFCN98D9_007159-T1,PF00501.35,5,384,85,511,263.5,adenylation
TFCN98D9,TFCN98D9_000536-T1,PF00501.35,12,384,50,435,254.4,adenylation
TFCN98D9,TFCN98D9_001714-T1,PF00501.35,17,384,85,507,244.8,adenylation
TFCN98D9,TFCN98D9_003539-T1,PF00501.35,15,384,91,515,240.4,adenylation
TFCN98D9,TFCN98D9_002058-T1,PF00501.35,2,384,63,451,234.1,adenylation
TFCN98D9,TFCN98D9_000178-T1,PF00501.35,3,383,34,413,205.4,adenylation
TFCN98D9,TFCN98D9_002459-T1,PF00501.35,1,383,220,642,200.9,adenylation
TFCN98D9,TFCN98D9_001201-T1,PF00501.35,47,383,118,468,190.7,adenylation
TFCN98D9,TFCN98D9_004631-T1,PF00501.35,1,384,338,736,193.9,adenylation
