ComponentIndex	n_members	max_rho_abs	es	p_maxrho_perm	p_es_perm	p_fdr_max	p_es_fdr	p_maxrho_fdr	trait	sig_es	sig_maxrho	sig_familywise
1932	3	0.1083791368336651	0.31335792228049	0.126001	0.378001	1.0	0.989019058888889	0.4974382409523809	color_a_supernatant	False	False	False
1950	2	0.0636624014408811	0.2702759050238364	0.312001	0.6590010000000001	1.0	0.989019058888889	0.4974382409523809	color_a_supernatant	False	False	False
1952	3	0.0862417265507491	0.3547822279211626	0.246001	0.525001	1.0	0.989019058888889	0.4974382409523809	color_a_supernatant	False	False	False
1966	2	0.0736817048452107	0.3593759310838783	0.2950009999999999	0.586001	1.0	0.989019058888889	0.4974382409523809	color_a_supernatant	False	False	False
1970	3	0.0688656754988489	0.244524342367422	0.335001	0.7880010000000001	1.0	0.9932013022136672	0.4974382409523809	color_a_supernatant	False	False	False
1975	8	0.0730709339597702	0.3446427765851247	0.445001	0.706001	1.0	0.989019058888889	0.4974382409523809	color_a_supernatant	False	False	False
1980	3	0.1427558464066261	0.7703164417913153	0.071001	0.121001	1.0	0.989019058888889	0.4599109719101124	color_a_supernatant	False	False	False
1984	6	0.1648686205881057	0.7306992688905035	0.043001	0.071001	1.0	0.989019058888889	0.4323846083333333	color_a_supernatant	False	False	False
1987	5	0.0697990270992992	0.2327532697323935	0.401001	0.832001	1.0	0.9932013022136672	0.4974382409523809	color_a_supernatant	False	False	False
1988	2	0.04848663462608	0.1812837839000628	0.322001	0.752001	1.0	0.989019058888889	0.4974382409523809	color_a_supernatant	False	False	False
1999	3	0.1241725357435316	0.6755800352150825	0.100001	0.143001	1.0	0.989019058888889	0.4915225219123506	color_a_supernatant	False	False	False
2007	6	0.2485712306609766	0.8380134674129497	1e-06	0.028001	0.374001	0.750817511627907	0.0002306	color_a_supernatant	False	True	False
2014	2	0.0952377353928754	0.7281944125495914	0.144001	0.154001	1.0	0.989019058888889	0.4974382409523809	color_a_supernatant	False	False	False
2038	4	0.1094783296195139	0.4461535953148864	0.174001	0.395001	1.0	0.989019058888889	0.4974382409523809	color_a_supernatant	False	False	False
2044	8	0.1209182980472918	0.4943189898477076	0.239001	0.315001	1.0	0.989019058888889	0.4974382409523809	color_a_supernatant	False	False	False
2052	17	0.160774919646673	0.2907768925712703	0.095001	0.7970010000000001	1.0	0.9932013022136672	0.4905357587719298	color_a_supernatant	False	False	False
2079	2	0.1483289504177541	0.7663835378185152	0.031001	0.142001	1.0	0.989019058888889	0.4135886195652174	color_a_supernatant	False	False	False
2100	2	0.1062018013235972	0.471314540200152	0.121001	0.3500009999999999	1.0	0.989019058888889	0.4974382409523809	color_a_supernatant	False	False	False
2126	3	0.0218037461334796	0.0450014046668733	0.4830009999999999	0.960001	1.0	1.0	0.5012602637263726	color_a_supernatant	False	False	False
2133	5	0.0836216440195316	0.3611386380424545	0.3020009999999999	0.4770009999999999	1.0	0.989019058888889	0.4974382409523809	color_a_supernatant	False	False	False
2144	8	0.0801859464579624	0.2720837538716577	0.4360009999999999	0.860001	1.0	0.9932013022136672	0.4974382409523809	color_a_supernatant	False	False	False
2196	2	0.0686252901473942	0.3257745084107057	0.256001	0.5390010000000001	1.0	0.989019058888889	0.4974382409523809	color_a_supernatant	False	False	False
2205	3	0.143449627389662	0.594547734241469	0.044001	0.225001	1.0	0.989019058888889	0.4323846083333333	color_a_supernatant	False	False	False
2207	3	0.0688474020518322	0.2464640495949561	0.329001	0.766001	1.0	0.989019058888889	0.4974382409523809	color_a_supernatant	False	False	False
2224	2	0.0263795397175174	0.1154885244308073	0.450001	0.889001	1.0	0.9932013022136672	0.4974382409523809	color_a_supernatant	False	False	False
2234	6	0.1007515179604857	0.2347516919028814	0.2960009999999999	0.894001	1.0	0.9932013022136672	0.4974382409523809	color_a_supernatant	False	False	False
2249	6	0.1058180167148303	0.336440435691402	0.236001	0.4880009999999999	1.0	0.989019058888889	0.4974382409523809	color_a_supernatant	False	False	False
2262	5	0.0363592623973995	0.0981096115505028	0.4950009999999999	0.974001	1.0	1.0	0.5086774982174688	color_a_supernatant	False	False	False
2284	2	0.1694473158732931	1.0462664962216146	0.008001	0.051001	1.0	0.9800692166666666	0.2795500909090909	color_a_supernatant	False	False	False
2313	11	0.1728453066390623	0.482464604975846	0.047001	0.341001	1.0	0.989019058888889	0.4408614191176471	color_a_supernatant	False	False	False
2315	2	0.0157910712059174	0.0433055051458439	0.4070009999999999	0.813001	1.0	0.9932013022136672	0.4974382409523809	color_a_supernatant	False	False	False
2319	5	0.0499073038519675	0.1323126028682885	0.460001	0.969001	1.0	1.0	0.499356377034358	color_a_supernatant	False	False	False
2320	2	0.056601325957989	0.2202884896872089	0.2860009999999999	0.6800010000000001	1.0	0.989019058888889	0.4974382409523809	color_a_supernatant	False	False	False
2333	4	0.1100376326210708	0.5631578465033732	0.180001	0.240001	1.0	0.989019058888889	0.4974382409523809	color_a_supernatant	False	False	False
2343	4	0.0149157486275067	0.0381356538548715	0.506001	1.0	1.0	1.0	0.5122205030728709	color_a_supernatant	False	False	False
2371	3	0.1043429920109045	0.6268385960458117	0.183001	0.192001	1.0	0.989019058888889	0.4974382409523809	color_a_supernatant	False	False	False
2390	2	0.0480596781831936	0.2171652231269622	0.328001	0.725001	1.0	0.989019058888889	0.4974382409523809	color_a_supernatant	False	False	False
2406	4	0.1029294044784242	0.2907680476609532	0.191001	0.6680010000000001	1.0	0.989019058888889	0.4974382409523809	color_a_supernatant	False	False	False
2409	5	0.0623190912399448	0.2472006324592706	0.443001	0.832001	1.0	0.9932013022136672	0.4974382409523809	color_a_supernatant	False	False	False
2449	3	0.0985429085809109	0.3942662918133582	0.197001	0.502001	1.0	0.989019058888889	0.4974382409523809	color_a_supernatant	False	False	False
2459	4	0.0577083173277346	0.1370198269958228	0.384001	0.841001	1.0	0.9932013022136672	0.4974382409523809	color_a_supernatant	False	False	False
2472	2	0.0652947712848994	0.2316577140300211	0.137001	0.331001	1.0	0.989019058888889	0.4974382409523809	color_a_supernatant	False	False	False
2518	2	0.0944870981068568	0.4724187033603766	0.153001	0.3550009999999999	1.0	0.989019058888889	0.4974382409523809	color_a_supernatant	False	False	False
2544	2	0.11390325317338	0.5234151046802161	0.094001	0.312001	1.0	0.989019058888889	0.4905357587719298	color_a_supernatant	False	False	False
2552	2	0.0572234264030035	0.375412404495872	0.3090009999999999	0.4800009999999999	1.0	0.989019058888889	0.4974382409523809	color_a_supernatant	False	False	False
2554	4	0.1556438855808345	0.5515118831000629	0.036001	0.236001	1.0	0.989019058888889	0.427929412371134	color_a_supernatant	False	False	False
2556	2	0.0154951183387361	0.0596305229682431	0.444001	0.967001	1.0	1.0	0.4974382409523809	color_a_supernatant	False	False	False
2568	2	0.134603362315105	0.8888952708764178	0.043001	0.078001	1.0	0.989019058888889	0.4323846083333333	color_a_supernatant	False	False	False
2572	4	0.1560527755694935	0.9562210978128696	0.048001	0.032001	1.0	0.7850458085106383	0.4408614191176471	color_a_supernatant	False	False	False
2579	9	0.134612871737053	0.4562077638612938	0.166001	0.3540009999999999	1.0	0.989019058888889	0.4974382409523809	color_a_supernatant	False	False	False
2582	3	0.0495742903016976	0.2286604064169584	0.394001	0.7870010000000001	1.0	0.9932013022136672	0.4974382409523809	color_a_supernatant	False	False	False
2584	16	0.115751305213459	0.4491633919693308	0.3460009999999999	0.380001	1.0	0.989019058888889	0.4974382409523809	color_a_supernatant	False	False	False
2598	2	0.0693873489909768	0.2887621541866672	0.275001	0.611001	1.0	0.989019058888889	0.4974382409523809	color_a_supernatant	False	False	False
2605	2	0.0425097856309728	0.2626732784050532	0.341001	0.630001	1.0	0.989019058888889	0.4974382409523809	color_a_supernatant	False	False	False
2626	2	0.1693606484701441	1.000527858751047	0.0090009999999999	0.055001	1.0	0.989019058888889	0.2882820277777777	color_a_supernatant	False	False	False
2627	4	0.1060770877260228	0.3073102714459113	0.186001	0.6770010000000001	1.0	0.989019058888889	0.4974382409523809	color_a_supernatant	False	False	False
2634	13	0.092175544976553	0.4072970395627108	0.450001	0.4080009999999999	1.0	0.989019058888889	0.4974382409523809	color_a_supernatant	False	False	False
2636	2	0.0913520037927878	0.4537340218077715	0.177001	0.3600009999999999	1.0	0.989019058888889	0.4974382409523809	color_a_supernatant	False	False	False
2648	5	0.0450030530431907	0.1192490493179378	0.4700009999999999	0.954001	1.0	1.0	0.499356377034358	color_a_supernatant	False	False	False
2709	29	0.123044112953655	0.3180422258150228	0.378001	0.721001	1.0	0.989019058888889	0.4974382409523809	color_a_supernatant	False	False	False
2716	3	0.1253232000930081	0.507117644284227	0.096001	0.313001	1.0	0.989019058888889	0.4905357587719298	color_a_supernatant	False	False	False
2736	2	0.1112142388179729	0.5962985826407057	0.107001	0.241001	1.0	0.989019058888889	0.4915225219123506	color_a_supernatant	False	False	False
2743	4	0.0633383042682078	0.1837379143423015	0.3460009999999999	0.696001	1.0	0.989019058888889	0.4974382409523809	color_a_supernatant	False	False	False
2744	11	0.1538390815022026	0.3800681793113888	0.085001	0.4720009999999999	1.0	0.989019058888889	0.477676919047619	color_a_supernatant	False	False	False
2745	7	0.1044624545478986	0.2649999688071463	0.2910009999999999	0.842001	1.0	0.9932013022136672	0.4974382409523809	color_a_supernatant	False	False	False
2776	3	0.0995513808704152	0.3030860803419699	0.199001	0.619001	1.0	0.989019058888889	0.4974382409523809	color_a_supernatant	False	False	False
2781	2	0.0529161502887098	0.2379880357621369	0.325001	0.6810010000000001	1.0	0.989019058888889	0.4974382409523809	color_a_supernatant	False	False	False
2789	2	0.0651311620256433	0.2830214707674332	0.313001	0.623001	1.0	0.989019058888889	0.4974382409523809	color_a_supernatant	False	False	False
2796	2	0.0245704368686299	0.1040944962087898	0.467001	0.922001	1.0	0.9993393783783784	0.499356377034358	color_a_supernatant	False	False	False
2806	17	0.1513912376987507	0.4327633881767074	0.123001	0.2890009999999999	1.0	0.989019058888889	0.4974382409523809	color_a_supernatant	False	False	False
2807	2	0.034119991133439	0.2021333725105867	0.404001	0.651001	1.0	0.989019058888889	0.4974382409523809	color_a_supernatant	False	False	False
2823	14	0.1251362579281396	0.327767986588889	0.260001	0.773001	1.0	0.9892010577136516	0.4974382409523809	color_a_supernatant	False	False	False
2850	2	0.058696991031407	0.3966122197124108	0.3080009999999999	0.452001	1.0	0.989019058888889	0.4974382409523809	color_a_supernatant	False	False	False
2888	2	0.0883055546618175	0.4260751221261534	0.213001	0.4720009999999999	1.0	0.989019058888889	0.4974382409523809	color_a_supernatant	False	False	False
2902	4	0.1211221271751809	0.4077295148482106	0.135001	0.502001	1.0	0.989019058888889	0.4974382409523809	color_a_supernatant	False	False	False
2912	9	0.103601298765138	0.3208217080102197	0.328001	0.758001	1.0	0.989019058888889	0.4974382409523809	color_a_supernatant	False	False	False
2917	3	0.1142418379891081	0.3706788490992058	0.135001	0.4920009999999999	1.0	0.989019058888889	0.4974382409523809	color_a_supernatant	False	False	False
2924	2	0.1532295035719459	0.9726168632694489	0.024001	0.058001	1.0	0.989019058888889	0.4135886195652174	color_a_supernatant	False	False	False
2990	7	0.1312379279824627	0.3276872311082198	0.186001	0.697001	1.0	0.989019058888889	0.4974382409523809	color_a_supernatant	False	False	False
3015	6	0.1152321225767852	0.3081437759612007	0.160001	0.514001	1.0	0.989019058888889	0.4974382409523809	color_a_supernatant	False	False	False
3016	2	0.0362216238442164	0.126368075181955	0.394001	0.879001	1.0	0.9932013022136672	0.4974382409523809	color_a_supernatant	False	False	False
3030	2	0.057578517250809	0.2844003787712507	0.321001	0.632001	1.0	0.989019058888889	0.4974382409523809	color_a_supernatant	False	False	False
3033	3	0.0656807625266266	0.2611923626424815	0.2920009999999999	0.608001	1.0	0.989019058888889	0.4974382409523809	color_a_supernatant	False	False	False
3037	4	0.1642356588135882	0.5909617749283034	0.026001	0.212001	1.0	0.989019058888889	0.4135886195652174	color_a_supernatant	False	False	False
3040	4	0.1059272577560034	0.406166910157982	0.205001	0.505001	1.0	0.989019058888889	0.4974382409523809	color_a_supernatant	False	False	False
3047	2	0.1170469311050066	0.6990238818036122	0.070001	0.138001	1.0	0.989019058888889	0.4599109719101124	color_a_supernatant	False	False	False
3068	2	0.0843075909713492	0.4336662966616708	0.222001	0.400001	1.0	0.989019058888889	0.4974382409523809	color_a_supernatant	False	False	False
3125	2	0.0370423759075032	0.1526719665943734	0.406001	0.843001	1.0	0.9932013022136672	0.4974382409523809	color_a_supernatant	False	False	False
3131	18	0.1466872014634267	0.5216397430710661	0.153001	0.190001	1.0	0.989019058888889	0.4974382409523809	color_a_supernatant	False	False	False
3133	2	0.0333492025108829	0.1231662963343838	0.443001	0.884001	1.0	0.9932013022136672	0.4974382409523809	color_a_supernatant	False	False	False
3135	35	0.2805708369859856	0.4132743913602771	0.001001	0.4240009999999999	0.063001	0.989019058888889	0.1154152999999999	color_a_supernatant	False	False	False
3145	27	0.207934084978351	0.7089294952738626	0.017001	0.027001	0.963001	0.7412417380952381	0.39204306	color_a_supernatant	False	False	False
3162	4	0.0559013486361004	0.1787656164910281	0.453001	0.915001	1.0	0.9993393783783784	0.4974382409523809	color_a_supernatant	False	False	False
3164	2	0.0723254223129201	0.3938834294591353	0.223001	0.4270009999999999	1.0	0.989019058888889	0.4974382409523809	color_a_supernatant	False	False	False
3172	3	0.0770637487531971	0.3523704554966215	0.198001	0.272001	1.0	0.989019058888889	0.4974382409523809	color_a_supernatant	False	False	False
3190	7	0.138914613071711	0.5187321386139523	0.116001	0.275001	1.0	0.989019058888889	0.4974382409523809	color_a_supernatant	False	False	False
3196	8	0.1083315946116142	0.3453855416683098	0.2830009999999999	0.635001	1.0	0.989019058888889	0.4974382409523809	color_a_supernatant	False	False	False
3197	3	0.1322820642883769	0.6701913307156504	0.071001	0.161001	1.0	0.989019058888889	0.4599109719101124	color_a_supernatant	False	False	False
3207	3	0.0744495300270031	0.229563744542098	0.2850009999999999	0.737001	1.0	0.989019058888889	0.4974382409523809	color_a_supernatant	False	False	False
3211	3	0.1019815200993722	0.4051132107650194	0.171001	0.4860009999999999	1.0	0.989019058888889	0.4974382409523809	color_a_supernatant	False	False	False
3214	10	0.1025564801550085	0.2839947825301037	0.3500009999999999	0.766001	1.0	0.989019058888889	0.4974382409523809	color_a_supernatant	False	False	False
3228	2	0.0860088401283177	0.3556265986676792	0.241001	0.609001	1.0	0.989019058888889	0.4974382409523809	color_a_supernatant	False	False	False
3240	5	0.1015233694727219	0.4833562490709017	0.230001	0.335001	1.0	0.989019058888889	0.4974382409523809	color_a_supernatant	False	False	False
3249	22	0.2036559529193471	0.5415008298053532	0.0150009999999999	0.140001	0.982001	0.989019058888889	0.3680032553191489	color_a_supernatant	False	False	False
3270	6	0.0672438577727368	0.2757480466508795	0.4200009999999999	0.731001	1.0	0.989019058888889	0.4974382409523809	color_a_supernatant	False	False	False
3281	3	0.1298097086498243	0.6402618019306103	0.051001	0.168001	1.0	0.989019058888889	0.4408614191176471	color_a_supernatant	False	False	False
3323	6	0.1571011916911586	0.7589872740094457	0.058001	0.067001	1.0	0.989019058888889	0.4518591418918919	color_a_supernatant	False	False	False
3335	12	0.0971292274091692	0.3800044915141298	0.390001	0.567001	1.0	0.989019058888889	0.4974382409523809	color_a_supernatant	False	False	False
3336	2	0.0509399998510873	0.1683186672819985	0.244001	0.4830009999999999	1.0	0.989019058888889	0.4974382409523809	color_a_supernatant	False	False	False
3339	6	0.1186781658193853	0.4039956491597325	0.169001	0.3560009999999999	1.0	0.989019058888889	0.4974382409523809	color_a_supernatant	False	False	False
3349	2	0.1359333595301786	0.8416655208543722	0.052001	0.103001	1.0	0.989019058888889	0.4408614191176471	color_a_supernatant	False	False	False
3373	2	0.0958133079427252	0.5535255648658421	0.131001	0.2850009999999999	1.0	0.989019058888889	0.4974382409523809	color_a_supernatant	False	False	False
