gene,pfam_acc,protein_id,species_prefix,GENUS,SPECIES,STRAIN,full_seq_e_value,full_seq_score
crtS/crtR-hydroxylase,PF00067.28,TFCN20961_006744-T1,TFCN20961,Rhodotorula,Rhodotorula mucilaginosa,TFCN 209-6-1,6.2e-57,192.1
crtS/crtR-hydroxylase,PF00067.28,TFCN20961_006744-T1,TFCN20961,Rhodotorula,Rhodotorula mucilaginosa,TFCN 209-6-1,6.2e-57,192.1
crtS/crtR-hydroxylase,PF00067.28,TFCN20961_002408-T1,TFCN20961,Rhodotorula,Rhodotorula mucilaginosa,TFCN 209-6-1,3.2e-54,183.1
crtS/crtR-hydroxylase,PF00067.28,TFCN20961_000121-T1,TFCN20961,Rhodotorula,Rhodotorula mucilaginosa,TFCN 209-6-1,3.8e-13,47.7
crtS/crtR-hydroxylase,PF00067.28,TFCN20961_002645-T1,TFCN20961,Rhodotorula,Rhodotorula mucilaginosa,TFCN 209-6-1,1.5e-07,29.3
crtS/crtR-hydroxylase,PF00067.28,TFCN212C2_001603-T1,TFCN212C2,Rhodotorula,Rhodotorula mucilaginosa,TFCN 212C-2,8.3e-82,274.0
crtS/crtR-hydroxylase,PF00067.28,TFCN212C2_000816-T1,TFCN212C2,Rhodotorula,Rhodotorula mucilaginosa,TFCN 212C-2,8.4e-75,250.9
crtS/crtR-hydroxylase,PF00067.28,TFCN212C2_005020-T1,TFCN212C2,Rhodotorula,Rhodotorula mucilaginosa,TFCN 212C-2,6.8e-61,205.0
crtS/crtR-hydroxylase,PF00067.28,TFCN212C2_005031-T1,TFCN212C2,Rhodotorula,Rhodotorula mucilaginosa,TFCN 212C-2,5.7e-59,198.7
crtS/crtR-hydroxylase,PF00067.28,TFCN212C2_006009-T1,TFCN212C2,Rhodotorula,Rhodotorula mucilaginosa,TFCN 212C-2,5.7e-57,192.1
crtS/crtR-hydroxylase,PF00067.28,TFCN212C2_006009-T1,TFCN212C2,Rhodotorula,Rhodotorula mucilaginosa,TFCN 212C-2,5.7e-57,192.1
crtS/crtR-hydroxylase,PF00067.28,TFCN212C2_004444-T1,TFCN212C2,Rhodotorula,Rhodotorula mucilaginosa,TFCN 212C-2,2.2e-52,177.0
crtS/crtR-hydroxylase,PF00067.28,TFCN212C2_003372-T1,TFCN212C2,Rhodotorula,Rhodotorula mucilaginosa,TFCN 212C-2,7.7e-35,119.1
crtS/crtR-hydroxylase,PF00067.28,TFCN212C2_003342-T1,TFCN212C2,Rhodotorula,Rhodotorula mucilaginosa,TFCN 212C-2,1.4e-07,29.2
crtS/crtR-hydroxylase,PF00067.28,TFCN212C2_000098-T1,TFCN212C2,Rhodotorula,Rhodotorula mucilaginosa,TFCN 212C-2,5.1e-07,27.4
crtS/crtR-hydroxylase,PF00067.28,TFCN212C2_003373-T1,TFCN212C2,Rhodotorula,Rhodotorula mucilaginosa,TFCN 212C-2,8.2e-06,23.4
crtS/crtR-hydroxylase,PF00067.28,DBVPG5226_006197-T1,DBVPG5226,Rhodotorula,Rhodotorula mucilaginosa,DBVPG 5226,9.3e-82,274.0
crtS/crtR-hydroxylase,PF00067.28,DBVPG5226_000080-T1,DBVPG5226,Rhodotorula,Rhodotorula mucilaginosa,DBVPG 5226,9.4e-75,250.9
crtS/crtR-hydroxylase,PF00067.28,DBVPG5226_000152-T1,DBVPG5226,Rhodotorula,Rhodotorula mucilaginosa,DBVPG 5226,9.4e-75,250.9
crtS/crtR-hydroxylase,PF00067.28,DBVPG5226_005602-T1,DBVPG5226,Rhodotorula,Rhodotorula mucilaginosa,DBVPG 5226,2.5e-64,216.5
crtS/crtR-hydroxylase,PF00067.28,DBVPG5226_007348-T1,DBVPG5226,Rhodotorula,Rhodotorula mucilaginosa,DBVPG 5226,1.1e-62,211.1
crtS/crtR-hydroxylase,PF00067.28,DBVPG5226_005589-T1,DBVPG5226,Rhodotorula,Rhodotorula mucilaginosa,DBVPG 5226,7.6e-61,205.0
crtS/crtR-hydroxylase,PF00067.28,DBVPG5226_004478-T1,DBVPG5226,Rhodotorula,Rhodotorula mucilaginosa,DBVPG 5226,6.8e-58,195.3
crtS/crtR-hydroxylase,PF00067.28,DBVPG5226_003365-T1,DBVPG5226,Rhodotorula,Rhodotorula mucilaginosa,DBVPG 5226,6.4e-57,192.1
crtS/crtR-hydroxylase,PF00067.28,DBVPG5226_003365-T1,DBVPG5226,Rhodotorula,Rhodotorula mucilaginosa,DBVPG 5226,6.4e-57,192.1
crtS/crtR-hydroxylase,PF00067.28,DBVPG5226_004043-T1,DBVPG5226,Rhodotorula,Rhodotorula mucilaginosa,DBVPG 5226,3.3e-54,183.1
crtS/crtR-hydroxylase,PF00067.28,DBVPG5226_004269-T1,DBVPG5226,Rhodotorula,Rhodotorula mucilaginosa,DBVPG 5226,3.5e-12,44.6
crtS/crtR-hydroxylase,PF00067.28,DBVPG5226_003218-T1,DBVPG5226,Rhodotorula,Rhodotorula mucilaginosa,DBVPG 5226,2e-07,28.9
crtS/crtR-hydroxylase,PF00067.28,DBVPG3769_002157-T1,DBVPG3769,Rhodotorula,Rhodotorula dairenensis,DBVPG 3769,9.5e-82,273.6
crtS/crtR-hydroxylase,PF00067.28,DBVPG3769_000284-T1,DBVPG3769,Rhodotorula,Rhodotorula dairenensis,DBVPG 3769,3.5e-63,212.4
crtS/crtR-hydroxylase,PF00067.28,DBVPG3769_003097-T1,DBVPG3769,Rhodotorula,Rhodotorula dairenensis,DBVPG 3769,1.7e-56,190.4
crtS/crtR-hydroxylase,PF00067.28,DBVPG3769_003097-T1,DBVPG3769,Rhodotorula,Rhodotorula dairenensis,DBVPG 3769,1.7e-56,190.4
crtS/crtR-hydroxylase,PF00067.28,DBVPG3769_000334-T1,DBVPG3769,Rhodotorula,Rhodotorula dairenensis,DBVPG 3769,2.8e-55,186.4
crtS/crtR-hydroxylase,PF00067.28,DBVPG3769_004607-T1,DBVPG3769,Rhodotorula,Rhodotorula dairenensis,DBVPG 3769,3.5e-53,179.4
crtS/crtR-hydroxylase,PF00067.28,DBVPG3769_001862-T1,DBVPG3769,Rhodotorula,Rhodotorula dairenensis,DBVPG 3769,7.4e-38,128.9
crtS/crtR-hydroxylase,PF00067.28,DBVPG3769_001862-T1,DBVPG3769,Rhodotorula,Rhodotorula dairenensis,DBVPG 3769,7.4e-38,128.9
crtS/crtR-hydroxylase,PF00067.28,DBVPG3769_005691-T1,DBVPG3769,Rhodotorula,Rhodotorula dairenensis,DBVPG 3769,2.4e-12,44.8
crtS/crtR-hydroxylase,PF00067.28,TFCN25335Y1_000592-T1,TFCN25335Y1,Rhodotorula,Rhodotorula mucilaginosa,TFCN 25-335Y-1,8.3e-82,274.0
crtS/crtR-hydroxylase,PF00067.28,TFCN25335Y1_004953-T1,TFCN25335Y1,Rhodotorula,Rhodotorula mucilaginosa,TFCN 25-335Y-1,8.3e-75,250.9
crtS/crtR-hydroxylase,PF00067.28,TFCN25335Y1_001094-T1,TFCN25335Y1,Rhodotorula,Rhodotorula mucilaginosa,TFCN 25-335Y-1,4.6e-63,212.1
crtS/crtR-hydroxylase,PF00067.28,TFCN25335Y1_006350-T1,TFCN25335Y1,Rhodotorula,Rhodotorula mucilaginosa,TFCN 25-335Y-1,6.8e-61,205.0
crtS/crtR-hydroxylase,PF00067.28,TFCN25335Y1_006384-T1,TFCN25335Y1,Rhodotorula,Rhodotorula mucilaginosa,TFCN 25-335Y-1,5.7e-59,198.7
crtS/crtR-hydroxylase,PF00067.28,TFCN25335Y1_005451-T1,TFCN25335Y1,Rhodotorula,Rhodotorula mucilaginosa,TFCN 25-335Y-1,1.8e-56,190.4
crtS/crtR-hydroxylase,PF00067.28,TFCN25335Y1_005451-T1,TFCN25335Y1,Rhodotorula,Rhodotorula mucilaginosa,TFCN 25-335Y-1,1.8e-56,190.4
crtS/crtR-hydroxylase,PF00067.28,TFCN25335Y1_001685-T1,TFCN25335Y1,Rhodotorula,Rhodotorula mucilaginosa,TFCN 25-335Y-1,1.3e-47,161.2
crtS/crtR-hydroxylase,PF00067.28,TFCN25335Y1_001522-T1,TFCN25335Y1,Rhodotorula,Rhodotorula mucilaginosa,TFCN 25-335Y-1,1.4e-07,29.3
crtS/crtR-hydroxylase,PF00067.28,TFCN25335Y1_000094-T1,TFCN25335Y1,Rhodotorula,Rhodotorula mucilaginosa,TFCN 25-335Y-1,5.1e-07,27.4
crtS/crtR-hydroxylase,PF00067.28,OM449_000238-T1,OM449,Rhodotorula,Rhodotorula araucariae,NRRL Y-17376,9.1e-80,267.3
crtS/crtR-hydroxylase,PF00067.28,OM449_006654-T1,OM449,Rhodotorula,Rhodotorula araucariae,NRRL Y-17376,4.4e-78,261.7
crtS/crtR-hydroxylase,PF00067.28,OM449_002822-T1,OM449,Rhodotorula,Rhodotorula araucariae,NRRL Y-17376,2.4e-70,236.2
crtS/crtR-hydroxylase,PF00067.28,OM449_004640-T1,OM449,Rhodotorula,Rhodotorula araucariae,NRRL Y-17376,6.9e-68,228.1
crtS/crtR-hydroxylase,PF00067.28,OM449_004404-T1,OM449,Rhodotorula,Rhodotorula araucariae,NRRL Y-17376,4.7e-66,222.1
crtS/crtR-hydroxylase,PF00067.28,OM449_004053-T1,OM449,Rhodotorula,Rhodotorula araucariae,NRRL Y-17376,2.1e-65,219.9
crtS/crtR-hydroxylase,PF00067.28,OM449_000404-T1,OM449,Rhodotorula,Rhodotorula araucariae,NRRL Y-17376,2.1e-63,213.3
crtS/crtR-hydroxylase,PF00067.28,OM449_004604-T1,OM449,Rhodotorula,Rhodotorula araucariae,NRRL Y-17376,1e-58,197.9
crtS/crtR-hydroxylase,PF00067.28,OM449_005635-T1,OM449,Rhodotorula,Rhodotorula araucariae,NRRL Y-17376,3.8e-56,189.4
crtS/crtR-hydroxylase,PF00067.28,OM449_005635-T1,OM449,Rhodotorula,Rhodotorula araucariae,NRRL Y-17376,3.8e-56,189.4
crtS/crtR-hydroxylase,PF00067.28,OM449_004603-T1,OM449,Rhodotorula,Rhodotorula araucariae,NRRL Y-17376,8.1e-56,188.3
crtS/crtR-hydroxylase,PF00067.28,OM449_001928-T1,OM449,Rhodotorula,Rhodotorula araucariae,NRRL Y-17376,3.8e-54,182.8
crtS/crtR-hydroxylase,PF00067.28,OM449_004003-T1,OM449,Rhodotorula,Rhodotorula araucariae,NRRL Y-17376,9.3e-53,178.2
crtS/crtR-hydroxylase,PF00067.28,OM449_001929-T1,OM449,Rhodotorula,Rhodotorula araucariae,NRRL Y-17376,1.4e-47,161.2
crtS/crtR-hydroxylase,PF00067.28,OM449_004362-T1,OM449,Rhodotorula,Rhodotorula araucariae,NRRL Y-17376,4.7e-18,63.8
crtS/crtR-hydroxylase,PF00067.28,OM449_001231-T1,OM449,Rhodotorula,Rhodotorula araucariae,NRRL Y-17376,2.6e-12,44.9
crtS/crtR-hydroxylase,PF00067.28,OM449_005001-T1,OM449,Rhodotorula,Rhodotorula araucariae,NRRL Y-17376,3.1e-12,44.6
crtS/crtR-hydroxylase,PF00067.28,TFCN1702E3344_001990-T1,TFCN1702E3344,Rhodotorula,Rhodotorula mucilaginosa,TFCN 17-0-2E334-4,9.3e-82,274.0
crtS/crtR-hydroxylase,PF00067.28,TFCN1702E3344_006692-T1,TFCN1702E3344,Rhodotorula,Rhodotorula mucilaginosa,TFCN 17-0-2E334-4,9.3e-75,250.9
crtS/crtR-hydroxylase,PF00067.28,TFCN1702E3344_001656-T1,TFCN1702E3344,Rhodotorula,Rhodotorula mucilaginosa,TFCN 17-0-2E334-4,1.6e-64,217.1
crtS/crtR-hydroxylase,PF00067.28,TFCN1702E3344_000376-T1,TFCN1702E3344,Rhodotorula,Rhodotorula mucilaginosa,TFCN 17-0-2E334-4,5.2e-63,212.1
crtS/crtR-hydroxylase,PF00067.28,TFCN1702E3344_001669-T1,TFCN1702E3344,Rhodotorula,Rhodotorula mucilaginosa,TFCN 17-0-2E334-4,7.6e-61,205.0
crtS/crtR-hydroxylase,PF00067.28,TFCN1702E3344_004719-T1,TFCN1702E3344,Rhodotorula,Rhodotorula mucilaginosa,TFCN 17-0-2E334-4,2e-58,197.1
crtS/crtR-hydroxylase,PF00067.28,TFCN1702E3344_000662-T1,TFCN1702E3344,Rhodotorula,Rhodotorula mucilaginosa,TFCN 17-0-2E334-4,6.3e-57,192.1
crtS/crtR-hydroxylase,PF00067.28,TFCN1702E3344_000662-T1,TFCN1702E3344,Rhodotorula,Rhodotorula mucilaginosa,TFCN 17-0-2E334-4,6.3e-57,192.1
crtS/crtR-hydroxylase,PF00067.28,TFCN1702E3344_005167-T1,TFCN1702E3344,Rhodotorula,Rhodotorula mucilaginosa,TFCN 17-0-2E334-4,3.3e-54,183.1
crtS/crtR-hydroxylase,PF00067.28,TFCN1702E3344_000055-T1,TFCN1702E3344,Rhodotorula,Rhodotorula mucilaginosa,TFCN 17-0-2E334-4,4.6e-13,47.5
crtS/crtR-hydroxylase,PF00067.28,TFCN1702E3344_001883-T1,TFCN1702E3344,Rhodotorula,Rhodotorula mucilaginosa,TFCN 17-0-2E334-4,1.5e-07,29.3
crtS/crtR-hydroxylase,PF00067.28,DBVPG7947_006447-T1,DBVPG7947,Rhodotorula,Rhodotorula sp. clade XIII,DBVPG 7947,2.1e-116,388.1
crtS/crtR-hydroxylase,PF00067.28,DBVPG7947_006447-T1,DBVPG7947,Rhodotorula,Rhodotorula sp. clade XIII,DBVPG 7947,2.1e-116,388.1
crtS/crtR-hydroxylase,PF00067.28,DBVPG7947_004366-T1,DBVPG7947,Rhodotorula,Rhodotorula sp. clade XIII,DBVPG 7947,1.2e-83,280.1
crtS/crtR-hydroxylase,PF00067.28,DBVPG7947_003387-T1,DBVPG7947,Rhodotorula,Rhodotorula sp. clade XIII,DBVPG 7947,1.2e-75,253.7
crtS/crtR-hydroxylase,PF00067.28,DBVPG7947_006510-T1,DBVPG7947,Rhodotorula,Rhodotorula sp. clade XIII,DBVPG 7947,8.1e-71,237.8
crtS/crtR-hydroxylase,PF00067.28,DBVPG7947_001548-T1,DBVPG7947,Rhodotorula,Rhodotorula sp. clade XIII,DBVPG 7947,3.6e-68,229.0
crtS/crtR-hydroxylase,PF00067.28,DBVPG7947_006299-T1,DBVPG7947,Rhodotorula,Rhodotorula sp. clade XIII,DBVPG 7947,1.7e-64,217.0
crtS/crtR-hydroxylase,PF00067.28,DBVPG7947_005082-T1,DBVPG7947,Rhodotorula,Rhodotorula sp. clade XIII,DBVPG 7947,2.4e-64,216.4
crtS/crtR-hydroxylase,PF00067.28,DBVPG7947_002938-T1,DBVPG7947,Rhodotorula,Rhodotorula sp. clade XIII,DBVPG 7947,2.3e-53,180.2
crtS/crtR-hydroxylase,PF00067.28,DBVPG7947_002938-T1,DBVPG7947,Rhodotorula,Rhodotorula sp. clade XIII,DBVPG 7947,2.3e-53,180.2
crtS/crtR-hydroxylase,PF00067.28,DBVPG7947_005634-T1,DBVPG7947,Rhodotorula,Rhodotorula sp. clade XIII,DBVPG 7947,1.2e-52,177.9
crtS/crtR-hydroxylase,PF00067.28,DBVPG7947_006059-T1,DBVPG7947,Rhodotorula,Rhodotorula sp. clade XIII,DBVPG 7947,1.1e-49,168.1
crtS/crtR-hydroxylase,PF00067.28,DBVPG7947_004982-T1,DBVPG7947,Rhodotorula,Rhodotorula sp. clade XIII,DBVPG 7947,5.1e-15,53.8
crtS/crtR-hydroxylase,PF00067.28,DBVPG7947_003571-T1,DBVPG7947,Rhodotorula,Rhodotorula sp. clade XIII,DBVPG 7947,4.5e-10,37.5
crtS/crtR-hydroxylase,PF00067.28,TFCN3571_003141-T1,TFCN3571,Rhodotorula,Rhodotorula taiwanensis,TFCN 357-1,4.7e-79,265.0
crtS/crtR-hydroxylase,PF00067.28,TFCN3571_003454-T1,TFCN3571,Rhodotorula,Rhodotorula taiwanensis,TFCN 357-1,2.5e-71,239.5
crtS/crtR-hydroxylase,PF00067.28,TFCN3571_007382-T1,TFCN3571,Rhodotorula,Rhodotorula taiwanensis,TFCN 357-1,1.8e-59,200.4
crtS/crtR-hydroxylase,PF00067.28,TFCN3571_006817-T1,TFCN3571,Rhodotorula,Rhodotorula taiwanensis,TFCN 357-1,3.3e-59,199.6
crtS/crtR-hydroxylase,PF00067.28,TFCN3571_001575-T1,TFCN3571,Rhodotorula,Rhodotorula taiwanensis,TFCN 357-1,1.2e-56,191.1
crtS/crtR-hydroxylase,PF00067.28,TFCN3571_001575-T1,TFCN3571,Rhodotorula,Rhodotorula taiwanensis,TFCN 357-1,1.2e-56,191.1
crtS/crtR-hydroxylase,PF00067.28,TFCN3571_007261-T1,TFCN3571,Rhodotorula,Rhodotorula taiwanensis,TFCN 357-1,3.5e-55,186.3
crtS/crtR-hydroxylase,PF00067.28,TFCN3571_001803-T1,TFCN3571,Rhodotorula,Rhodotorula taiwanensis,TFCN 357-1,1.2e-23,82.3
crtS/crtR-hydroxylase,PF00067.28,TFCN3571_007492-T1,TFCN3571,Rhodotorula,Rhodotorula taiwanensis,TFCN 357-1,1.9e-09,35.6
crtS/crtR-hydroxylase,PF00067.28,OM447_005907-T1,OM447,Rhodotorula,Rhodotorula dairenensis,NRRL Y-2504,8.7e-63,211.2
crtS/crtR-hydroxylase,PF00067.28,OM447_005803-T1,OM447,Rhodotorula,Rhodotorula dairenensis,NRRL Y-2504,1.3e-56,190.8
crtS/crtR-hydroxylase,PF00067.28,OM447_005803-T1,OM447,Rhodotorula,Rhodotorula dairenensis,NRRL Y-2504,1.3e-56,190.8
crtS/crtR-hydroxylase,PF00067.28,OM447_002839-T1,OM447,Rhodotorula,Rhodotorula dairenensis,NRRL Y-2504,5e-56,188.9
crtS/crtR-hydroxylase,PF00067.28,OM447_002839-T1,OM447,Rhodotorula,Rhodotorula dairenensis,NRRL Y-2504,5e-56,188.9
crtS/crtR-hydroxylase,PF00067.28,OM447_001878-T1,OM447,Rhodotorula,Rhodotorula dairenensis,NRRL Y-2504,5.9e-56,188.6
crtS/crtR-hydroxylase,PF00067.28,OM447_001878-T1,OM447,Rhodotorula,Rhodotorula dairenensis,NRRL Y-2504,5.9e-56,188.6
crtS/crtR-hydroxylase,PF00067.28,OM447_001559-T1,OM447,Rhodotorula,Rhodotorula dairenensis,NRRL Y-2504,2.8e-50,169.9
crtS/crtR-hydroxylase,PF00067.28,OM447_004743-T1,OM447,Rhodotorula,Rhodotorula dairenensis,NRRL Y-2504,8.7e-42,141.9
crtS/crtR-hydroxylase,PF00067.28,OM447_005238-T1,OM447,Rhodotorula,Rhodotorula dairenensis,NRRL Y-2504,2.4e-32,110.8
crtS/crtR-hydroxylase,PF00067.28,OM447_005238-T1,OM447,Rhodotorula,Rhodotorula dairenensis,NRRL Y-2504,2.4e-32,110.8
crtS/crtR-hydroxylase,PF00067.28,OM447_005238-T1,OM447,Rhodotorula,Rhodotorula dairenensis,NRRL Y-2504,2.4e-32,110.8
crtS/crtR-hydroxylase,PF00067.28,OM447_005556-T1,OM447,Rhodotorula,Rhodotorula dairenensis,NRRL Y-2504,2.4e-09,35.0
crtS/crtR-hydroxylase,PF00067.28,DBVPG10886_005472-T1,DBVPG10886,Rhodotorula,Rhodotorula mucilaginosa,DBVPG 10886,8.8e-82,274.0
crtS/crtR-hydroxylase,PF00067.28,DBVPG10886_000181-T1,DBVPG10886,Rhodotorula,Rhodotorula mucilaginosa,DBVPG 10886,8.9e-75,250.9
crtS/crtR-hydroxylase,PF00067.28,DBVPG10886_007002-T1,DBVPG10886,Rhodotorula,Rhodotorula mucilaginosa,DBVPG 10886,1.5e-64,217.1
crtS/crtR-hydroxylase,PF00067.28,DBVPG10886_002649-T1,DBVPG10886,Rhodotorula,Rhodotorula mucilaginosa,DBVPG 10886,5e-63,212.1
crtS/crtR-hydroxylase,PF00067.28,DBVPG10886_005397-T1,DBVPG10886,Rhodotorula,Rhodotorula mucilaginosa,DBVPG 10886,7.2e-61,205.0
crtS/crtR-hydroxylase,PF00067.28,DBVPG10886_001479-T1,DBVPG10886,Rhodotorula,Rhodotorula mucilaginosa,DBVPG 10886,6.5e-58,195.3
crtS/crtR-hydroxylase,PF00067.28,DBVPG10886_001513-T1,DBVPG10886,Rhodotorula,Rhodotorula mucilaginosa,DBVPG 10886,6.5e-58,195.3
crtS/crtR-hydroxylase,PF00067.28,DBVPG10886_006655-T1,DBVPG10886,Rhodotorula,Rhodotorula mucilaginosa,DBVPG 10886,6e-57,192.1
crtS/crtR-hydroxylase,PF00067.28,DBVPG10886_006655-T1,DBVPG10886,Rhodotorula,Rhodotorula mucilaginosa,DBVPG 10886,6e-57,192.1
crtS/crtR-hydroxylase,PF00067.28,DBVPG10886_002872-T1,DBVPG10886,Rhodotorula,Rhodotorula mucilaginosa,DBVPG 10886,3.3e-54,183.1
crtS/crtR-hydroxylase,PF00067.28,DBVPG10886_002996-T1,DBVPG10886,Rhodotorula,Rhodotorula mucilaginosa,DBVPG 10886,1.5e-07,29.3
crtS/crtR-hydroxylase,PF00067.28,DBVPG7323_007005-T1,DBVPG7323,Rhodotorula,Rhodotorula paludigena,DBVPG 7323,1.3e-83,280.1
crtS/crtR-hydroxylase,PF00067.28,DBVPG7323_004169-T1,DBVPG7323,Rhodotorula,Rhodotorula paludigena,DBVPG 7323,7.2e-76,254.6
crtS/crtR-hydroxylase,PF00067.28,DBVPG7323_004716-T1,DBVPG7323,Rhodotorula,Rhodotorula paludigena,DBVPG 7323,2.1e-72,243.1
crtS/crtR-hydroxylase,PF00067.28,DBVPG7323_006039-T1,DBVPG7323,Rhodotorula,Rhodotorula paludigena,DBVPG 7323,6.4e-70,234.9
crtS/crtR-hydroxylase,PF00067.28,DBVPG7323_001000-T1,DBVPG7323,Rhodotorula,Rhodotorula paludigena,DBVPG 7323,1.2e-67,227.4
crtS/crtR-hydroxylase,PF00067.28,DBVPG7323_006815-T1,DBVPG7323,Rhodotorula,Rhodotorula paludigena,DBVPG 7323,1.9e-63,213.6
crtS/crtR-hydroxylase,PF00067.28,DBVPG7323_006814-T1,DBVPG7323,Rhodotorula,Rhodotorula paludigena,DBVPG 7323,2.2e-62,210.1
crtS/crtR-hydroxylase,PF00067.28,DBVPG7323_001167-T1,DBVPG7323,Rhodotorula,Rhodotorula paludigena,DBVPG 7323,1.6e-60,204.0
crtS/crtR-hydroxylase,PF00067.28,DBVPG7323_003011-T1,DBVPG7323,Rhodotorula,Rhodotorula paludigena,DBVPG 7323,5.9e-59,198.8
crtS/crtR-hydroxylase,PF00067.28,DBVPG7323_006077-T1,DBVPG7323,Rhodotorula,Rhodotorula paludigena,DBVPG 7323,9e-59,198.2
crtS/crtR-hydroxylase,PF00067.28,DBVPG7323_007469-T1,DBVPG7323,Rhodotorula,Rhodotorula paludigena,DBVPG 7323,4e-58,196.0
crtS/crtR-hydroxylase,PF00067.28,DBVPG7323_007469-T1,DBVPG7323,Rhodotorula,Rhodotorula paludigena,DBVPG 7323,4e-58,196.0
crtS/crtR-hydroxylase,PF00067.28,DBVPG7323_004990-T1,DBVPG7323,Rhodotorula,Rhodotorula paludigena,DBVPG 7323,2e-54,183.9
crtS/crtR-hydroxylase,PF00067.28,DBVPG7323_003406-T1,DBVPG7323,Rhodotorula,Rhodotorula paludigena,DBVPG 7323,5.1e-40,136.3
crtS/crtR-hydroxylase,PF00067.28,DBVPG7323_003033-T1,DBVPG7323,Rhodotorula,Rhodotorula paludigena,DBVPG 7323,6e-17,60.3
crtS/crtR-hydroxylase,PF00067.28,DBVPG7323_006533-T1,DBVPG7323,Rhodotorula,Rhodotorula paludigena,DBVPG 7323,2.7e-13,48.2
crtS/crtR-hydroxylase,PF00067.28,DBVPG7323_000441-T1,DBVPG7323,Rhodotorula,Rhodotorula paludigena,DBVPG 7323,4.5e-12,44.2
crtS/crtR-hydroxylase,PF00067.28,DBVPG4304_002982-T1,DBVPG4304,Rhodotorula,Rhodotorula mucilaginosa,DBVPG 4304,9e-82,274.0
crtS/crtR-hydroxylase,PF00067.28,DBVPG4304_002571-T1,DBVPG4304,Rhodotorula,Rhodotorula mucilaginosa,DBVPG 4304,9e-75,250.9
crtS/crtR-hydroxylase,PF00067.28,DBVPG4304_007135-T1,DBVPG4304,Rhodotorula,Rhodotorula mucilaginosa,DBVPG 4304,1.5e-64,217.1
crtS/crtR-hydroxylase,PF00067.28,DBVPG4304_005994-T1,DBVPG4304,Rhodotorula,Rhodotorula mucilaginosa,DBVPG 4304,7.3e-61,205.0
crtS/crtR-hydroxylase,PF00067.28,DBVPG4304_004266-T1,DBVPG4304,Rhodotorula,Rhodotorula mucilaginosa,DBVPG 4304,6.1e-57,192.1
crtS/crtR-hydroxylase,PF00067.28,DBVPG4304_004266-T1,DBVPG4304,Rhodotorula,Rhodotorula mucilaginosa,DBVPG 4304,6.1e-57,192.1
crtS/crtR-hydroxylase,PF00067.28,DBVPG4304_004620-T1,DBVPG4304,Rhodotorula,Rhodotorula mucilaginosa,DBVPG 4304,6.1e-55,185.5
crtS/crtR-hydroxylase,PF00067.28,DBVPG4304_003708-T1,DBVPG4304,Rhodotorula,Rhodotorula mucilaginosa,DBVPG 4304,2.5e-47,160.4
crtS/crtR-hydroxylase,PF00067.28,DBVPG4304_000117-T1,DBVPG4304,Rhodotorula,Rhodotorula mucilaginosa,DBVPG 4304,3.8e-13,47.7
crtS/crtR-hydroxylase,PF00067.28,DBVPG4304_003523-T1,DBVPG4304,Rhodotorula,Rhodotorula mucilaginosa,DBVPG 4304,1.5e-07,29.3
crtS/crtR-hydroxylase,PF00067.28,OM429_006931-T1,OM429,Rhodotorula,Rhodotorula mucilaginosa,NRRL Y-2510,1.9e-81,272.9
crtS/crtR-hydroxylase,PF00067.28,OM429_003752-T1,OM429,Rhodotorula,Rhodotorula mucilaginosa,NRRL Y-2510,9.5e-75,250.9
crtS/crtR-hydroxylase,PF00067.28,OM429_004502-T1,OM429,Rhodotorula,Rhodotorula mucilaginosa,NRRL Y-2510,1.1e-64,217.7
crtS/crtR-hydroxylase,PF00067.28,OM429_006453-T1,OM429,Rhodotorula,Rhodotorula mucilaginosa,NRRL Y-2510,1.1e-62,211.1
crtS/crtR-hydroxylase,PF00067.28,OM429_004488-T1,OM429,Rhodotorula,Rhodotorula mucilaginosa,NRRL Y-2510,9.6e-61,204.7
crtS/crtR-hydroxylase,PF00067.28,OM429_001420-T1,OM429,Rhodotorula,Rhodotorula mucilaginosa,NRRL Y-2510,2.8e-59,199.9
crtS/crtR-hydroxylase,PF00067.28,OM429_007491-T1,OM429,Rhodotorula,Rhodotorula mucilaginosa,NRRL Y-2510,5.1e-57,192.4
crtS/crtR-hydroxylase,PF00067.28,OM429_007491-T1,OM429,Rhodotorula,Rhodotorula mucilaginosa,NRRL Y-2510,5.1e-57,192.4
crtS/crtR-hydroxylase,PF00067.28,OM429_000953-T1,OM429,Rhodotorula,Rhodotorula mucilaginosa,NRRL Y-2510,3.4e-54,183.1
crtS/crtR-hydroxylase,PF00067.28,OM429_006122-T1,OM429,Rhodotorula,Rhodotorula mucilaginosa,NRRL Y-2510,4.6e-13,47.5
crtS/crtR-hydroxylase,PF00067.28,OM429_004263-T1,OM429,Rhodotorula,Rhodotorula mucilaginosa,NRRL Y-2510,2e-07,28.9
crtS/crtR-hydroxylase,PF00067.28,TFCN2502E3321_004983-T1,TFCN2502E3321,Rhodotorula,Rhodotorula mucilaginosa,TFCN 25-0-2E332-1,9.5e-82,274.0
crtS/crtR-hydroxylase,PF00067.28,TFCN2502E3321_005627-T1,TFCN2502E3321,Rhodotorula,Rhodotorula mucilaginosa,TFCN 25-0-2E332-1,9.5e-75,250.9
crtS/crtR-hydroxylase,PF00067.28,TFCN2502E3321_004579-T1,TFCN2502E3321,Rhodotorula,Rhodotorula mucilaginosa,TFCN 25-0-2E332-1,1.6e-64,217.1
